homeOver, homeGG, awayOver, awayGG, homeGoals, awayGoals, result
0.61,0.55,0.48,0.58,1.44,1.07,yes
0.42,0.68,0.42,0.55,2.13,1.44,yes
0.48,0.61,0.45,0.39,1.47,1.50,no
0.52,0.65,0.48,0.52,1.47,0.88,yes
0.65,0.65,0.48,0.61,1.38,1.60,no
0.48,0.52,0.52,0.65,1.44,1.27,no
0.52,0.52,0.58,0.68,1.81,0.80,no
0.32,0.42,0.58,0.55,1.47,1.50,no
0.35,0.48,0.81,0.65,1.00,0.88,no
0.45,0.55,0.42,0.61,2.00,0.94,no
0.65,0.65,0.61,0.52,1.75,1.13,yes
0.45,0.55,0.39,0.52,0.93,1.06,no
0.52,0.70,0.52,0.39,0.91,1.55,no
0.35,0.39,0.45,0.45,1.09,0.90,no
0.90,0.62,0.71,0.67,3.60,1.10,no
0.71,0.67,0.62,0.57,2.10,1.55,no
0.67,0.57,0.38,0.57,1.55,1.30,yes
0.62,0.67,0.71,0.52,1.36,1.30,yes
0.76,0.71,0.76,0.67,2.50,1.55,no
0.48,0.48,0.62,0.52,1.40,1.60,yes
0.62,0.57,0.65,0.60,0.90,1.20,yes
0.65,0.55,0.86,0.62,1.60,2.50,yes
0.86,0.67,0.57,0.57,1.20,1.50,no
0.60,0.60,0.48,0.40,1.08,0.92,yes
0.68,0.44,0.48,0.52,2.83,0.75,no
0.64,0.64,0.72,0.52,1.75,0.69,no
0.52,0.40,0.62,0.42,1.25,2.25,yes
0.56,0.48,0.40,0.40,1.25,0.67,yes
0.46,0.42,0.60,0.40,1.08,1.33,yes
0.48,0.52,0.60,0.60,1.23,0.92,yes
0.72,0.52,0.46,0.42,1.33,0.73,no
0.48,0.40,0.68,0.44,1.50,2.69,yes
0.62,0.42,0.56,0.48,2.58,1.62,no
0.52,0.40,0.64,0.64,1.25,1.00,yes
0.50,0.58,0.35,0.54,1.75,0.69,no
0.38,0.46,0.46,0.46,0.69,1.08,yes
0.38,0.42,0.31,0.42,1.46,0.85,no
0.42,0.46,0.42,0.50,1.38,1.08,yes
0.44,0.44,0.35,0.50,1.54,1.00,no
0.28,0.32,0.35,0.62,0.58,1.17,no
0.38,0.54,0.42,0.54,1.15,0.62,no
0.23,0.35,0.56,0.60,1.31,1.50,yes
0.38,0.54,0.19,0.46,1.08,1.23,yes
0.36,0.68,0.50,0.77,1.33,1.23,no
0.19,0.38,0.27,0.42,1.17,1.25,yes
0.57,0.53,0.47,0.60,1.43,1.00,yes
0.47,0.50,0.43,0.53,1.00,0.79,yes
0.60,0.67,0.47,0.53,1.60,1.73,no
0.50,0.63,0.53,0.53,1.27,1.14,no
0.43,0.37,0.33,0.47,1.64,1.00,yes
0.53,0.67,0.67,0.67,1.07,1.29,no
0.83,0.67,0.53,0.67,1.64,1.33,no
0.40,0.50,0.63,0.53,1.36,1.36,no
0.60,0.50,0.63,0.63,1.27,1.21,yes
0.47,0.57,0.47,0.50,1.27,0.86,yes
0.43,0.57,0.33,0.43,1.29,1.60,no
0.43,0.63,0.43,0.70,1.64,1.40,no
0.68,0.84,0.53,0.63,2.30,1.70,yes
0.50,0.50,0.45,0.60,1.10,0.80,yes
0.30,0.60,0.50,0.45,1.50,1.11,no
0.53,0.63,0.60,0.70,2.44,1.20,no
0.50,0.45,0.55,0.60,1.60,1.78,no
0.65,0.65,0.45,0.55,2.10,0.90,no
0.50,0.60,0.60,0.65,1.56,1.60,no
0.50,0.45,0.60,0.55,1.56,1.30,yes
0.55,0.50,0.68,0.84,1.00,1.00,no
0.47,0.53,0.62,0.50,1.38,2.00,yes
0.67,0.67,0.45,0.58,1.31,1.19,yes
0.70,0.67,0.47,0.41,2.19,1.00,yes
0.38,0.47,0.58,0.58,1.50,1.12,no
0.58,0.67,0.52,0.55,1.50,0.75,no
0.48,0.60,0.28,0.44,1.25,1.00,yes
0.48,0.56,0.48,0.40,1.33,0.83,no
0.20,0.40,0.56,0.52,1.08,0.83,yes
0.48,0.48,0.52,0.67,1.00,1.70,yes
0.76,0.67,0.38,0.52,3.18,1.10,no
0.59,0.64,0.68,0.82,1.82,1.55,yes
0.50,0.59,0.82,0.68,1.00,2.36,yes
0.64,0.45,0.48,0.48,0.91,0.90,yes
0.38,0.52,0.73,0.68,1.36,1.45,yes
0.45,0.50,0.77,0.68,0.90,1.00,yes
0.64,0.50,0.45,0.36,1.00,0.82,no
0.73,0.68,0.59,0.73,1.10,1.45,no
0.52,0.67,0.64,0.59,1.18,1.09,yes
0.45,0.50,0.76,0.67,1.55,1.70,no
0.59,0.64,0.41,0.45,1.73,1.09,yes
0.41,0.50,0.45,0.41,1.18,0.64,yes
0.64,0.64,0.45,0.50,1.50,0.60,no
0.32,0.36,0.41,0.68,1.64,1.40,no
0.23,0.36,0.77,0.73,1.00,1.45,no
0.18,0.36,0.41,0.36,1.27,1.18,no
0.50,0.55,0.50,0.41,0.91,0.70,no
0.68,0.64,0.18,0.41,2.10,0.73,yes
0.41,0.59,0.45,0.41,1.64,1.55,yes
0.32,0.50,0.27,0.50,0.64,1.27,yes
0.64,0.77,0.68,0.59,1.82,1.36,yes
0.45,0.55,0.38,0.45,1.53,1.14,no
0.53,0.57,0.61,0.52,0.86,1.73,no
0.48,0.58,0.62,0.45,1.53,1.29,no
0.60,0.67,0.48,0.55,1.93,0.80,yes
0.40,0.43,0.35,0.39,1.57,0.73,yes
0.39,0.42,0.52,0.52,0.87,1.13,yes
0.52,0.58,0.37,0.53,1.27,0.80,no
0.52,0.55,0.58,0.55,1.07,1.13,no
0.25,0.46,0.48,0.42,1.13,0.87,no
0.43,0.47,0.45,0.61,1.87,1.07,no
0.48,0.58,0.61,0.74,1.00,1.27,no
0.58,0.55,0.38,0.55,1.47,0.93,no
0.75,0.65,0.77,0.73,1.80,1.45,yes
0.64,0.55,0.65,0.52,2.00,0.82,no
0.61,0.57,0.82,0.59,1.91,2.64,no
0.74,0.70,0.57,0.43,1.18,1.00,yes
0.36,0.41,0.64,0.59,1.10,1.30,yes
0.41,0.55,0.65,0.83,1.30,1.50,no
0.64,0.68,0.43,0.43,1.82,0.78,yes
0.50,0.42,0.48,0.43,1.64,0.70,no
0.46,0.50,0.50,0.38,1.17,0.58,yes
0.58,0.42,0.67,0.46,1.50,2.58,no
0.61,0.39,0.62,0.62,2.64,1.00,yes
0.75,0.54,0.58,0.50,1.27,1.75,no
0.42,0.38,0.62,0.58,0.92,0.91,no
0.70,0.70,0.70,0.70,2.10,1.20,no
0.65,0.60,0.70,0.60,1.33,1.56,no
0.70,0.50,0.85,0.65,1.10,1.60,yes
0.60,0.55,0.65,0.65,1.60,1.11,no
0.80,0.70,0.50,0.50,0.89,0.90,no
0.40,0.55,0.65,0.55,1.10,1.00,no
0.60,0.50,0.90,0.60,1.50,2.00,yes
0.90,0.65,0.80,0.75,3.10,2.50,no
0.54,0.54,0.50,0.54,2.58,1.09,no
0.48,0.48,0.50,0.33,1.64,0.83,no
0.67,0.58,0.70,0.57,1.00,1.36,yes
0.54,0.50,0.38,0.46,1.09,0.83,yes
0.58,0.67,0.54,0.54,1.50,0.58,yes
0.48,0.52,0.67,0.62,2.30,0.60,no
0.33,0.43,0.67,0.52,1.60,1.64,no
0.57,0.76,0.71,0.62,1.18,0.80,no
0.67,0.67,0.48,0.48,2.80,1.80,no
0.76,0.57,0.76,0.57,1.10,0.73,no
0.48,0.52,0.44,0.56,1.36,1.27,no
0.37,0.40,0.62,0.55,1.85,1.79,no
0.61,0.75,0.59,0.67,1.21,1.58,yes
0.48,0.63,0.68,0.68,1.50,1.27,yes
0.46,0.50,0.36,0.46,1.08,0.69,no
0.44,0.56,0.42,0.42,1.31,0.45,yes
0.44,0.56,0.66,0.55,1.50,1.27,no
0.63,0.40,0.59,0.48,2.14,1.50,no
0.30,0.37,0.52,0.45,1.25,0.92,no
0.39,0.54,0.41,0.45,1.79,1.38,no
0.48,0.52,0.44,0.52,1.36,1.15,no
0.34,0.38,0.43,0.43,1.87,1.00,yes
0.59,0.59,0.52,0.52,1.20,1.60,no
0.64,0.59,0.52,0.57,1.20,1.58,no
0.45,0.45,0.41,0.55,1.64,1.00,no
0.77,0.64,0.45,0.41,2.36,0.70,no
0.32,0.36,0.64,0.36,0.91,2.27,yes
0.50,0.45,0.41,0.50,1.55,1.27,no
0.55,0.45,0.64,0.73,1.30,1.09,no
0.55,0.50,0.36,0.45,1.91,0.64,no
0.50,0.41,0.41,0.41,1.09,0.45,no
0.14,0.32,0.64,0.77,0.82,0.90,no
0.64,0.50,0.45,0.41,1.10,0.73,no
0.59,0.55,0.41,0.50,1.18,1.18,no
0.45,0.41,0.45,0.45,1.42,0.73,no
0.41,0.50,0.64,0.50,1.55,0.83,no
0.64,0.73,0.77,0.64,1.09,1.00,yes
0.41,0.41,0.32,0.36,1.27,1.00,yes
0.36,0.45,0.41,0.50,1.36,1.27,yes
0.64,0.77,0.50,0.41,1.92,0.64,yes
0.41,0.55,0.50,0.45,1.64,1.00,no
0.55,0.50,0.59,0.55,1.91,1.09,no
0.45,0.41,0.14,0.32,1.73,1.09,no
0.64,0.36,0.55,0.45,2.91,1.75,yes
0.32,0.55,0.45,0.50,0.80,1.45,no
0.32,0.45,0.36,0.50,1.45,1.00,no
0.41,0.55,0.32,0.45,0.73,0.82,yes
0.32,0.45,0.32,0.18,0.60,0.90,no
0.41,0.45,0.45,0.45,1.60,1.00,no
0.59,0.45,0.55,0.50,1.55,1.00,yes
0.32,0.55,0.27,0.27,1.27,0.70,no
0.41,0.41,0.50,0.59,0.64,0.55,yes
0.36,0.27,0.32,0.41,0.60,1.36,yes
0.09,0.23,0.45,0.50,1.00,1.70,no
0.32,0.41,0.32,0.45,1.09,0.73,yes
0.32,0.18,0.36,0.27,0.58,0.75,yes
0.36,0.50,0.09,0.23,1.45,0.55,yes
0.45,0.50,0.41,0.55,1.36,1.18,no
0.32,0.45,0.41,0.41,1.09,1.00,no
0.50,0.59,0.32,0.55,1.73,0.73,no
0.27,0.27,0.55,0.50,1.25,1.00,no
0.45,0.45,0.32,0.45,1.27,0.83,no
0.45,0.50,0.59,0.45,1.42,1.91,yes
0.62,0.62,0.38,0.62,1.64,1.27,yes
0.55,0.55,0.36,0.50,1.60,0.90,yes
0.41,0.50,0.36,0.59,1.27,0.60,yes
0.64,0.64,0.24,0.48,1.82,0.60,no
0.50,0.50,0.36,0.41,1.45,0.27,yes
0.23,0.50,0.32,0.36,0.70,0.55,no
0.50,0.50,0.43,0.48,1.36,1.10,no
0.41,0.59,0.32,0.59,1.45,1.00,no
0.27,0.50,0.62,0.62,1.00,1.40,no
0.38,0.62,0.27,0.36,0.90,1.30,no
0.74,0.63,0.81,0.57,1.78,2.70,yes
0.64,0.55,0.73,0.73,1.91,1.18,no
0.76,0.71,0.59,0.55,1.10,1.27,yes
0.67,0.57,0.38,0.43,2.20,1.18,no
0.67,0.62,0.60,0.45,1.45,1.11,no
0.52,0.52,0.55,0.41,1.80,2.09,no
0.61,0.61,0.65,0.70,1.75,1.73,yes
0.65,0.61,0.52,0.52,1.64,1.64,no
0.39,0.48,0.70,0.61,0.82,0.73,no
0.57,0.57,0.57,0.52,1.45,1.25,no
0.68,0.59,0.52,0.57,1.64,1.36,no
0.55,0.41,0.65,0.74,2.36,1.67,no
0.52,0.57,0.61,0.70,1.25,1.18,no
0.48,0.35,0.48,0.52,1.91,0.73,no
0.44,0.63,0.64,0.39,1.92,1.36,no
0.58,0.73,0.42,0.46,1.15,1.62,yes
0.40,0.52,0.65,0.65,1.40,1.29,yes
0.60,0.68,0.44,0.56,1.54,1.58,no
0.36,0.39,0.48,0.56,2.00,1.08,no
0.52,0.44,0.67,0.56,1.07,1.29,yes
0.63,0.56,0.41,0.44,1.77,1.47,no
0.33,0.37,0.44,0.60,1.86,1.08,yes
0.46,0.42,0.42,0.38,1.08,1.00,no
0.37,0.48,0.32,0.40,1.57,0.69,no
0.52,0.56,0.42,0.58,1.46,0.92,no
0.44,0.63,0.58,0.73,1.92,1.23,yes
0.46,0.42,0.52,0.56,1.08,0.75,no
0.42,0.38,0.44,0.56,1.29,1.58,yes
0.60,0.68,0.40,0.52,1.54,1.30,yes
0.41,0.44,0.64,0.39,1.50,1.36,yes
0.52,0.44,0.33,0.37,1.07,0.62,no
0.58,0.46,0.44,0.60,1.75,1.08,yes
0.48,0.56,0.42,0.58,1.85,0.92,no
0.67,0.56,0.32,0.40,1.08,0.69,no
0.63,0.56,0.42,0.46,1.77,1.62,yes
0.65,0.65,0.36,0.39,0.92,0.75,yes
0.55,0.55,0.55,0.59,1.42,1.64,no
0.50,0.64,0.57,0.57,1.64,1.45,yes
0.50,0.41,0.57,0.57,1.27,0.70,yes
0.62,0.48,0.59,0.55,1.80,1.10,yes
0.67,0.57,0.55,0.36,1.22,1.36,no
0.65,0.30,0.75,0.60,2.20,1.20,no
0.55,0.45,0.70,0.55,1.10,1.80,no
0.65,0.70,0.50,0.50,2.20,0.50,no
0.70,0.65,0.70,0.60,1.70,0.90,no
0.80,0.60,0.35,0.45,2.11,0.70,no
0.50,0.50,0.50,0.55,1.20,0.90,no
0.65,0.60,0.55,0.75,1.90,2.00,yes
0.75,0.60,0.75,0.60,1.20,1.70,no
0.75,0.60,0.70,0.70,3.50,1.60,no
0.67,0.81,0.62,0.48,1.50,0.80,yes
0.57,0.71,0.43,0.48,2.00,1.20,yes
0.76,0.67,0.57,0.62,2.10,1.80,yes
0.71,0.71,0.48,0.62,2.40,1.40,no
0.81,0.67,0.71,0.67,2.70,0.91,yes
0.75,0.65,0.43,0.48,3.00,0.55,yes
0.43,0.43,0.40,0.50,1.00,1.11,no
0.62,0.62,0.62,0.48,1.10,1.60,no
0.48,0.38,0.62,0.67,1.00,2.30,no
0.43,0.70,0.55,0.55,1.29,0.80,no
0.61,0.68,0.52,0.61,1.27,1.60,yes
0.39,0.45,0.47,0.53,1.60,1.07,yes
0.50,0.43,0.63,0.50,1.79,2.13,no
0.55,0.55,0.47,0.50,1.50,1.50,no
0.59,0.66,0.56,0.66,1.57,1.50,yes
0.63,0.50,0.66,0.59,1.73,1.75,yes
0.43,0.70,0.52,0.61,1.29,1.60,no
0.61,0.68,0.38,0.50,1.27,0.88,no
0.60,0.63,0.55,0.55,1.13,1.60,yes
0.39,0.45,0.69,0.66,1.60,1.12,yes
0.50,0.43,0.50,0.50,1.79,1.38,no
0.59,0.59,0.47,0.53,1.62,1.07,no
0.47,0.59,0.39,0.48,1.44,0.60,no
0.56,0.66,0.47,0.50,1.81,1.06,no
0.48,0.52,0.66,0.69,1.56,1.31,no
0.45,0.55,0.37,0.52,1.57,0.93,no
0.45,0.41,0.48,0.59,1.29,1.50,no
0.45,0.55,0.59,0.48,1.43,1.79,yes
0.61,0.68,0.52,0.62,1.93,1.21,no
0.34,0.38,0.50,0.54,0.86,1.00,yes
0.33,0.41,0.31,0.38,0.85,0.71,yes
0.27,0.50,0.39,0.57,1.14,0.86,no
0.43,0.50,0.55,0.55,1.79,1.21,no
0.45,0.55,0.55,0.52,1.14,1.14,yes
0.63,0.44,0.59,0.72,2.08,1.21,yes
0.45,0.59,0.36,0.39,1.36,1.14,yes
0.52,0.52,0.52,0.55,0.86,0.64,no
0.45,0.41,0.45,0.55,1.29,1.20,yes
0.37,0.52,0.52,0.55,2.15,0.64,yes
0.59,0.72,0.55,0.55,1.47,1.21,yes
0.33,0.41,0.34,0.38,0.85,1.47,yes
0.39,0.57,0.43,0.50,1.14,1.14,no
0.55,0.52,0.50,0.54,1.53,1.00,yes
0.45,0.55,0.45,0.55,1.14,0.87,no
0.63,0.44,0.27,0.50,2.08,0.83,no
0.45,0.59,0.48,0.59,1.36,1.50,no
0.31,0.38,0.52,0.62,0.67,1.21,no
0.59,0.48,0.36,0.39,1.80,1.14,yes
0.52,0.52,0.61,0.68,0.86,1.71,yes
0.68,0.82,0.57,0.52,1.10,1.70,no
0.55,0.41,0.36,0.41,2.73,0.73,no
0.43,0.29,0.55,0.68,1.70,1.45,no
0.67,0.67,0.43,0.52,1.90,1.18,no
0.40,0.40,0.41,0.50,1.36,1.20,yes
0.38,0.52,0.29,0.33,1.50,0.90,yes
0.62,0.38,0.52,0.52,2.70,0.90,no
0.67,0.76,0.67,0.52,1.20,0.91,no
0.43,0.38,0.10,0.29,1.45,0.80,yes
0.38,0.43,0.48,0.48,1.10,1.10,no
0.48,0.38,0.76,0.62,0.90,1.00,yes
0.43,0.38,0.43,0.43,1.80,0.60,yes
0.62,0.76,0.52,0.43,1.91,1.82,yes
0.33,0.43,0.57,0.52,1.20,1.10,yes
0.43,0.52,0.43,0.52,1.50,1.30,no
0.50,0.55,0.45,0.45,1.56,1.10,no
0.33,0.43,0.33,0.48,1.20,0.82,no
0.33,0.19,0.43,0.57,0.64,1.20,no
0.33,0.48,0.38,0.38,1.30,1.00,yes
0.48,0.52,0.33,0.48,1.45,0.80,no
0.50,0.55,0.43,0.48,1.56,1.45,no
0.57,0.48,0.33,0.52,1.18,0.70,no
0.29,0.43,0.33,0.24,0.80,0.45,yes
0.52,0.57,0.10,0.19,1.80,0.50,no
0.45,0.45,0.29,0.52,1.30,1.09,yes
0.24,0.29,0.57,0.48,1.36,1.70,no
0.52,0.52,0.70,0.61,1.55,2.09,no
0.67,0.58,0.58,0.58,2.00,2.08,yes
0.54,0.50,0.71,0.67,1.08,1.25,yes
0.29,0.46,0.21,0.42,0.83,1.00,no
0.70,0.61,0.62,0.67,2.58,1.50,no
0.46,0.50,0.54,0.58,1.00,0.50,no
0.46,0.38,0.46,0.58,0.92,1.08,yes
0.52,0.52,0.46,0.54,1.55,0.92,yes
0.42,0.54,0.46,0.79,2.00,1.42,no
0.58,0.38,0.54,0.71,1.33,1.17,no
0.67,0.67,0.83,0.62,1.92,2.75,no
0.50,0.50,0.35,0.45,1.40,0.30,no
0.20,0.45,0.38,0.57,0.80,1.00,yes
0.33,0.38,0.29,0.52,1.90,1.45,no
0.35,0.45,0.52,0.57,1.50,1.09,no
0.45,0.50,0.52,0.52,1.40,1.30,no
0.62,0.62,0.38,0.52,1.20,1.00,no
0.33,0.57,0.62,0.62,1.36,1.30,yes
0.33,0.62,0.24,0.52,1.60,1.09,no
0.33,0.48,0.50,0.50,1.27,1.00,yes
0.29,0.33,0.48,0.67,2.18,1.18,no
0.50,0.61,0.68,0.68,1.21,1.31,yes
0.43,0.36,0.43,0.57,1.77,1.50,no
0.54,0.64,0.43,0.71,1.46,1.43,yes
0.61,0.50,0.50,0.64,1.50,1.15,yes
0.32,0.43,0.43,0.64,1.46,0.93,yes
0.86,0.68,0.43,0.50,1.54,0.77,yes
0.46,0.50,0.46,0.54,0.92,1.79,yes
0.43,0.50,0.61,0.57,1.46,1.57,no
0.54,0.64,0.43,0.50,1.46,1.07,no
0.43,0.50,0.59,0.52,1.27,1.21,no
0.61,0.50,0.43,0.36,1.50,1.27,yes
0.45,0.59,0.43,0.57,1.43,1.50,yes
0.62,0.62,0.59,0.66,1.33,0.79,yes
0.52,0.52,0.50,0.64,1.73,1.15,yes
0.32,0.43,0.46,0.50,1.46,0.87,no
0.34,0.45,0.50,0.61,1.00,1.64,no
0.45,0.52,0.48,0.55,2.07,1.07,no
0.68,0.68,0.61,0.57,1.87,1.57,no
0.46,0.54,0.43,0.64,1.00,0.93,no
0.43,0.71,0.86,0.68,2.14,0.93,no
0.67,0.43,0.77,0.55,3.00,0.73,no
0.43,0.43,0.64,0.45,1.00,2.40,no
0.61,0.61,0.39,0.35,1.73,0.55,yes
0.48,0.35,0.77,0.55,1.09,0.73,yes
0.61,0.52,0.61,0.43,1.27,1.45,no
0.67,0.43,0.52,0.43,3.00,1.00,no
0.43,0.43,0.43,0.48,1.00,0.55,yes
0.61,0.57,0.64,0.45,1.08,2.40,yes
0.74,0.53,0.63,0.58,1.22,1.67,no
0.68,0.68,0.79,0.68,2.11,1.60,yes
0.89,0.63,0.47,0.53,3.44,1.00,no
0.68,0.53,0.74,0.68,0.89,1.11,no
0.68,0.58,0.58,0.47,1.50,1.67,yes
0.84,0.63,0.89,0.63,1.22,2.44,yes
0.79,0.74,0.63,0.58,2.56,1.11,yes
0.63,0.58,0.63,0.63,1.33,1.70,no
0.63,0.63,0.37,0.53,1.30,1.00,yes
0.56,0.67,0.72,0.89,1.50,1.12,no
0.50,0.50,0.44,0.61,1.38,1.00,no
0.67,0.72,0.61,0.56,2.00,1.44,no
0.56,0.50,0.50,0.61,1.00,1.00,no
0.67,0.67,0.50,0.50,2.00,1.25,no
0.56,0.56,0.67,0.78,1.11,1.33,no
0.72,0.78,0.44,0.56,1.38,0.78,no
0.44,0.39,0.28,0.61,1.67,0.75,yes
0.50,0.61,0.56,0.61,2.25,1.88,yes
0.50,0.61,0.56,0.67,2.22,2.30,no
0.67,0.72,0.50,0.50,2.00,1.40,no
0.61,0.56,0.56,0.50,1.00,1.33,yes
0.67,0.78,0.72,0.78,1.89,1.70,no
0.44,0.61,0.67,0.67,1.60,1.33,no
0.44,0.56,0.44,0.39,1.44,1.11,yes
0.50,0.50,0.56,0.56,1.70,0.78,no
0.56,0.61,0.28,0.61,1.10,0.75,no
0.38,0.33,0.48,0.52,1.20,0.70,yes
0.48,0.43,0.19,0.38,2.20,0.80,no
0.52,0.43,0.24,0.38,1.36,0.64,no
0.43,0.71,0.33,0.52,1.64,1.00,no
0.43,0.48,0.67,0.62,0.91,1.36,yes
0.48,0.38,0.67,0.76,1.30,0.90,no
0.19,0.43,0.33,0.38,1.40,1.20,no
0.29,0.48,0.43,0.48,1.30,0.90,no
0.76,0.71,0.38,0.57,2.00,1.00,yes
0.67,0.57,0.62,0.62,3.50,1.00,yes
0.44,0.44,0.20,0.32,1.17,0.42,yes
0.40,0.48,0.40,0.56,0.67,0.75,no
0.40,0.52,0.40,0.44,1.17,0.92,yes
0.32,0.60,0.28,0.40,1.31,0.83,yes
0.20,0.48,0.20,0.40,1.25,0.54,no
0.36,0.52,0.40,0.44,1.33,1.08,no
0.44,0.48,0.46,0.42,1.75,1.36,no
0.58,0.62,0.38,0.71,1.25,1.33,no
0.28,0.40,0.52,0.56,1.15,1.69,no
0.48,0.76,0.25,0.29,1.08,0.83,yes
0.36,0.52,0.40,0.52,1.33,1.17,no
0.30,0.45,0.20,0.25,1.40,0.67,yes
0.45,0.60,0.35,0.45,0.80,1.40,no
0.35,0.45,0.30,0.40,0.56,0.80,no
0.30,0.55,0.35,0.20,0.89,1.00,no
0.55,0.45,0.30,0.50,1.50,0.67,yes
0.40,0.40,0.50,0.55,0.50,1.89,no
0.35,0.25,0.55,0.60,0.67,0.60,no
0.10,0.20,0.60,0.50,1.00,1.11,no
0.45,0.45,0.35,0.45,1.67,1.00,no
0.40,0.60,0.65,0.65,1.60,1.10,no
0.50,0.50,0.20,0.40,0.90,0.70,no
0.45,0.75,0.70,0.60,1.60,1.50,no
0.40,0.45,0.75,0.70,1.20,1.40,yes
0.30,0.50,0.40,0.35,1.22,1.30,no
0.20,0.40,0.45,0.50,1.40,0.67,no
0.35,0.55,0.50,0.40,0.70,0.70,no
0.35,0.40,0.70,0.80,1.70,1.00,no
0.65,0.65,0.50,0.45,2.00,0.78,no
0.25,0.40,0.50,0.45,1.11,1.60,no
0.57,0.57,0.70,0.60,1.55,1.00,no
0.55,0.55,0.48,0.62,1.70,1.50,yes
0.52,0.38,0.48,0.43,2.20,0.70,no
0.62,0.57,0.60,0.60,1.27,1.60,no
0.52,0.57,0.60,0.45,2.10,1.40,yes
0.55,0.70,0.35,0.40,0.80,0.80,no
0.43,0.52,0.45,0.55,1.73,1.30,no
0.35,0.40,0.67,0.81,1.00,1.55,yes
0.60,0.55,0.45,0.30,1.60,1.20,no
0.57,0.38,0.70,0.65,2.90,0.90,no
0.37,0.37,0.55,0.70,1.30,1.30,yes
0.64,0.68,0.55,0.55,1.91,0.55,yes
0.59,0.68,0.55,0.50,1.55,1.09,yes
0.50,0.55,0.41,0.50,1.00,0.82,no
0.50,0.55,0.64,0.59,2.45,1.55,yes
0.68,0.59,0.50,0.55,1.00,1.00,yes
0.59,0.59,0.52,0.38,1.73,2.10,yes
0.64,0.73,0.45,0.32,2.10,0.82,yes
0.65,0.75,0.40,0.50,2.00,1.00,no
0.45,0.55,0.45,0.40,1.70,0.78,no
0.45,0.45,0.65,0.75,1.50,1.10,yes
0.75,0.60,0.40,0.35,2.50,0.50,yes
0.50,0.50,0.35,0.40,1.90,0.40,yes
0.10,0.30,0.35,0.45,0.90,0.60,no
0.55,0.50,0.45,0.35,1.10,0.60,yes
0.50,0.45,0.65,0.55,1.11,1.00,no
0.30,0.35,0.45,0.55,1.00,1.30,no
0.45,0.45,0.65,0.40,1.80,2.30,no
0.37,0.63,0.63,0.63,1.00,1.33,no
0.35,0.55,0.35,0.60,1.40,1.00,no
0.35,0.50,0.25,0.30,1.30,1.22,yes
0.40,0.55,0.35,0.45,1.50,0.89,no
0.55,0.55,0.65,0.65,1.60,1.33,no
0.30,0.50,0.21,0.42,1.00,0.56,no
0.45,0.65,0.37,0.63,1.78,1.30,yes
0.63,0.63,0.42,0.47,1.90,1.00,yes
0.25,0.50,0.65,0.60,0.67,1.00,no
0.55,0.60,0.35,0.40,1.78,0.50,no
0.57,0.53,0.66,0.48,1.40,2.21,no
0.68,0.65,0.57,0.64,2.27,1.36,yes
0.68,0.68,0.62,0.62,1.33,1.29,no
0.48,0.52,0.40,0.47,0.73,1.20,no
0.40,0.50,0.50,0.53,1.47,1.50,no
0.48,0.55,0.57,0.57,1.33,0.86,no
0.48,0.52,0.48,0.61,1.67,1.13,no
0.58,0.68,0.61,0.61,1.47,1.20,no
0.52,0.52,0.45,0.72,1.00,1.27,no
0.39,0.52,0.52,0.45,1.67,1.07,no
0.68,0.61,0.63,0.70,1.60,1.27,no
0.53,0.63,0.58,0.68,1.13,1.73,no
0.46,0.50,0.38,0.54,1.82,0.75,no
0.25,0.38,0.38,0.54,1.58,0.73,yes
0.21,0.33,0.38,0.54,1.33,1.08,no
0.42,0.46,0.46,0.46,1.50,1.17,no
0.48,0.43,0.29,0.42,1.58,1.36,no
0.17,0.38,0.57,0.61,1.09,1.45,yes
0.26,0.30,0.42,0.54,0.64,0.58,no
0.54,0.58,0.21,0.50,1.91,1.17,no
0.38,0.50,0.29,0.58,1.00,1.18,yes
0.39,0.70,0.42,0.46,1.36,1.00,no
0.42,0.42,0.50,0.75,1.50,1.25,no
0.74,0.63,0.53,0.47,2.00,1.11,no
0.53,0.74,0.63,0.26,1.20,2.00,yes
0.47,0.53,0.63,0.68,2.33,1.44,yes
0.74,0.58,0.74,0.58,1.11,0.67,yes
0.74,0.58,0.68,0.58,2.11,0.56,no
0.74,0.53,0.53,0.47,1.89,0.44,no
0.32,0.42,0.74,0.58,1.56,2.67,yes
0.53,0.53,0.84,0.63,1.33,0.80,no
0.74,0.68,0.74,0.63,3.00,1.00,no
0.89,0.61,0.61,0.56,3.25,1.11,yes
0.78,0.72,0.83,0.78,2.11,2.78,no
0.67,0.67,0.67,0.67,1.50,1.00,no
0.61,0.56,0.83,0.61,2.56,1.67,yes
0.50,0.56,0.72,0.72,1.33,1.33,no
0.33,0.50,0.72,0.50,1.11,1.22,yes
0.89,0.67,0.61,0.61,2.89,1.88,no
0.78,0.72,0.67,0.61,1.00,1.38,no
0.56,0.50,0.67,0.56,1.33,1.11,no
0.62,0.38,0.31,0.38,2.00,0.67,no
0.44,0.60,0.42,0.54,1.92,1.44,no
0.44,0.40,0.62,0.71,1.38,1.73,no
0.44,0.44,0.46,0.62,1.08,0.79,no
0.42,0.46,0.37,0.41,1.55,0.80,no
0.62,0.38,0.62,0.54,2.00,1.85,yes
0.65,0.54,0.35,0.46,1.00,0.58,yes
0.44,0.74,0.63,0.56,2.31,1.23,no
